album_id,artist_ids,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track_number,type,uri
7n51uT7Fh9ck9ysRCyxftg,"[""6djNDzSg08mnh2Ayoh6Ovn""]",1,163073,0,"{""isrc"": ""USANG2267679""}","{""spotify"": ""https://open.spotify.com/track/2qYB75lMyKTsejklUVuxSH""}",https://api.spotify.com/v1/tracks/2qYB75lMyKTsejklUVuxSH,2qYB75lMyKTsejklUVuxSH,0,Las 745,68,https://p.scdn.co/mp3-preview/4f05bfde9bee3e32e21949989f7256e2546891f1?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2qYB75lMyKTsejklUVuxSH
3Ul56jxBCh4n02S1AAyxTp,"[""5XsWrYhwadPBjW20qYbdZg""]",1,231423,0,"{""isrc"": ""MX1041200161""}","{""spotify"": ""https://open.spotify.com/track/2qmzSRt2fCwobsVL7aU09u""}",https://api.spotify.com/v1/tracks/2qmzSRt2fCwobsVL7aU09u,2qmzSRt2fCwobsVL7aU09u,0,Gracias,59,https://p.scdn.co/mp3-preview/1f7ef281aac5eabe362a07c26adfa66564494361?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,10,track,spotify:track:2qmzSRt2fCwobsVL7aU09u
0cTNsrShoaqo42T37tr4T1,"[""1eblaVtbXUDGr90qMXfqAa""]",1,210674,1,"{""isrc"": ""QZDFP1866670""}","{""spotify"": ""https://open.spotify.com/track/2qv7biHFJN1j37tntMpaEh""}",https://api.spotify.com/v1/tracks/2qv7biHFJN1j37tntMpaEh,2qv7biHFJN1j37tntMpaEh,0,Obsesion,27,https://p.scdn.co/mp3-preview/5fba2a2ecfaf3117635a02ce0ba407d8cda014ae?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,8,track,spotify:track:2qv7biHFJN1j37tntMpaEh
4BJoDX0fIjR4RsFF4vyd81,"[""1hcdI2N1023RvSwLzTtdsp""]",1,233800,0,"{""isrc"": ""QMEU32211376""}","{""spotify"": ""https://open.spotify.com/track/2rT9arG3oKOPquWNik5l73""}",https://api.spotify.com/v1/tracks/2rT9arG3oKOPquWNik5l73,2rT9arG3oKOPquWNik5l73,0,Mi manera de querer,53,https://p.scdn.co/mp3-preview/854f4e39048352a3aa98d0bb02408cb5c467afff?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,track,spotify:track:2rT9arG3oKOPquWNik5l73
2asPHwYLmWPVhS0VA6Uu6N,"[""1iIxNEvPPmdFIIP0tdpw6G""]",1,139333,0,"{""isrc"": ""QM6DC1673423""}","{""spotify"": ""https://open.spotify.com/track/2s5R1q0h51Y7A6CauWpYIo""}",https://api.spotify.com/v1/tracks/2s5R1q0h51Y7A6CauWpYIo,2s5R1q0h51Y7A6CauWpYIo,0,Por Ser Tan Pobre,30,https://p.scdn.co/mp3-preview/da57c842e0855f68c42e319beae34f7461a504eb?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,19,track,spotify:track:2s5R1q0h51Y7A6CauWpYIo
0LTN42UFbUwHhKi0V9bAUh,"[""7eYDq8ZqHReFJgIN95S5EU""]",1,213780,1,"{""isrc"": ""QZHZ51942502""}","{""spotify"": ""https://open.spotify.com/track/2s8fnyRYZUCMMvGcaYb5zI""}",https://api.spotify.com/v1/tracks/2s8fnyRYZUCMMvGcaYb5zI,2s8fnyRYZUCMMvGcaYb5zI,0,Bull Dogs,19,https://p.scdn.co/mp3-preview/3e67d9bffa296624988b80214f1c45cd052cceb0?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2s8fnyRYZUCMMvGcaYb5zI
0f5Bxz0icXVD2B4BldVU0z,"[""51yyeVxyvecgePAWXmeLUE""]",1,341631,0,"{""isrc"": ""QZTVM2112777""}","{""spotify"": ""https://open.spotify.com/track/2sCRtHePx2vRSgCQiKrWai""}",https://api.spotify.com/v1/tracks/2sCRtHePx2vRSgCQiKrWai,2sCRtHePx2vRSgCQiKrWai,0,No Te Agüites - Commentary,9,https://p.scdn.co/mp3-preview/13c9dd0967d89f4887516e2a312dc835547e6d27?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,24,track,spotify:track:2sCRtHePx2vRSgCQiKrWai
7iSPRgLrTrRr7Ed5W2tws6,"[""6eXHRfK9Ad3IpMpSAqvcDf""]",1,218250,1,"{""isrc"": ""USHM22005503""}","{""spotify"": ""https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX""}",https://api.spotify.com/v1/tracks/2sUknbm8xdLQgH7wb8xcTX,2sUknbm8xdLQgH7wb8xcTX,0,Por Mi México,72,https://p.scdn.co/mp3-preview/a9c239dde5c7f3f4b32ee6156eaa5cc4d63c627f?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,4,track,spotify:track:2sUknbm8xdLQgH7wb8xcTX
2XvDnpebvUFa49NKpPvakc,"[""2hejA1Dkf8v8R0koF44FvW""]",1,188000,1,"{""isrc"": ""TCADE1735988""}","{""spotify"": ""https://open.spotify.com/track/2sd6fpR9vfyC9kIbaz9LJ2""}",https://api.spotify.com/v1/tracks/2sd6fpR9vfyC9kIbaz9LJ2,2sd6fpR9vfyC9kIbaz9LJ2,0,Y Ahora Quien,66,https://p.scdn.co/mp3-preview/036f794c34850635aca34ab74f50b54d083ada6b?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,19,track,spotify:track:2sd6fpR9vfyC9kIbaz9LJ2
5wdsj7gAiGe19ZwDjNfxTp,"[""0iPS5GpwbHSmgNXfGE674K""]",1,298588,1,"{""isrc"": ""QZNWQ2009324""}","{""spotify"": ""https://open.spotify.com/track/2sdw10MqRf3P0FOJHgNEyc""}",https://api.spotify.com/v1/tracks/2sdw10MqRf3P0FOJHgNEyc,2sdw10MqRf3P0FOJHgNEyc,0,Samoan Cricket Bat,22,https://p.scdn.co/mp3-preview/8b2e69d8a20f59b1fa21807360712906a2179688?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,7,track,spotify:track:2sdw10MqRf3P0FOJHgNEyc
74nrRZkOkVCPZQKfOOQkGW,"[""1gPiNBRjOB9XochAAFR3iM""]",1,240400,1,"{""isrc"": ""MXUM72006371""}","{""spotify"": ""https://open.spotify.com/track/2sugs0NMuGBINdtVfqffF7""}",https://api.spotify.com/v1/tracks/2sugs0NMuGBINdtVfqffF7,2sugs0NMuGBINdtVfqffF7,0,Mexicano G-Funk,30,https://p.scdn.co/mp3-preview/9b5f2ee217e8bc82c071065e8d9833f8c527bd29?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,15,track,spotify:track:2sugs0NMuGBINdtVfqffF7
37xNBqTjOW5LqgDTCguQj1,"[""30BSBWLKnYJION1lCPugXc""]",1,218834,1,"{""isrc"": ""USDHM1318746""}","{""spotify"": ""https://open.spotify.com/track/2tMWFPfjSiJApkGuebcUwp""}",https://api.spotify.com/v1/tracks/2tMWFPfjSiJApkGuebcUwp,2tMWFPfjSiJApkGuebcUwp,0,Ve Por Ello,16,https://p.scdn.co/mp3-preview/0af813606b136d9449b5e25dc935480f2e487eef?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2tMWFPfjSiJApkGuebcUwp
4PNqWiJAfjj32hVvlchV5u,"[""716NhGYqD1jl2wI1Qkgq36""]",1,198937,0,"{""isrc"": ""UYB282201028""}","{""spotify"": ""https://open.spotify.com/track/2tTmW7RDtMQtBk7m2rYeSw""}",https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,2tTmW7RDtMQtBk7m2rYeSw,0,"Quevedo: Bzrp Music Sessions, Vol. 52",100,https://p.scdn.co/mp3-preview/2bbcf481555f012987ea9f5fd3f771a3f2710922?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2tTmW7RDtMQtBk7m2rYeSw
2BpP4gT2GjPzHNHwlZqlmU,"[""2hejA1Dkf8v8R0koF44FvW""]",1,321000,0,"{""isrc"": ""TCADG1772489""}","{""spotify"": ""https://open.spotify.com/track/2uH7BbKKG9bzVBuHdL5TB2""}",https://api.spotify.com/v1/tracks/2uH7BbKKG9bzVBuHdL5TB2,2uH7BbKKG9bzVBuHdL5TB2,0,Si Aquí Estuvieras,51,https://p.scdn.co/mp3-preview/b169d1355810c637718c4d8e6280d2ec08ecb8a8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2uH7BbKKG9bzVBuHdL5TB2
5TTIoDnsgAfCleHoE17G6n,"[""2hejA1Dkf8v8R0koF44FvW""]",1,212798,1,"{""isrc"": ""QZGLS1965692""}","{""spotify"": ""https://open.spotify.com/track/2ulCxSwYSvsYbNueEcBJ8q""}",https://api.spotify.com/v1/tracks/2ulCxSwYSvsYbNueEcBJ8q,2ulCxSwYSvsYbNueEcBJ8q,0,Ahí Les Va,33,https://p.scdn.co/mp3-preview/9c181e4d44823e3df91ecd1275717fde0dc66445?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2ulCxSwYSvsYbNueEcBJ8q
68MUMvvO6WrcbSZvy85Qom,"[""2ai0soTBUbXpAdBZBEKkmh""]",1,150879,1,"{""isrc"": ""QZGLS2029429""}","{""spotify"": ""https://open.spotify.com/track/2vM1tq1Fc5g7R1jSAN2NkK""}",https://api.spotify.com/v1/tracks/2vM1tq1Fc5g7R1jSAN2NkK,2vM1tq1Fc5g7R1jSAN2NkK,0,Vato Loco,19,https://p.scdn.co/mp3-preview/9d6c948b3dd459e4498008c25d5d11cfb5fdfa08?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,3,track,spotify:track:2vM1tq1Fc5g7R1jSAN2NkK
01UJJt3Aregqk8jZMDPB5x,"[""07PdYoE4jVRF6Ut40GgVSP""]",1,250826,0,"{""isrc"": ""MXF010400276""}","{""spotify"": ""https://open.spotify.com/track/2vgz23yH28DPCsJHWU25LT""}",https://api.spotify.com/v1/tracks/2vgz23yH28DPCsJHWU25LT,2vgz23yH28DPCsJHWU25LT,0,La Plaga del Rap (feat. Arianna Puello),44,https://p.scdn.co/mp3-preview/210c76217c92b007d26a8dc106b445a3a811d924?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,track,spotify:track:2vgz23yH28DPCsJHWU25LT
07w0rG5TETcyihsEIZR3qG,"[""7tYKF4w9nC0nq9CsPZTHyP""]",1,181840,1,"{""isrc"": ""USRC12203632""}","{""spotify"": ""https://open.spotify.com/track/2wSTnntOPRi7aQneobFtU4""}",https://api.spotify.com/v1/tracks/2wSTnntOPRi7aQneobFtU4,2wSTnntOPRi7aQneobFtU4,0,Shirt,81,https://p.scdn.co/mp3-preview/28f2300a44b98fb479acb7fcb92b495b6a40388c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,19,track,spotify:track:2wSTnntOPRi7aQneobFtU4
3DV9mnh2iZ9imAhsSLpHRE,"[""3ScIigEm9KZUrUQtXzBmKJ""]",1,153650,1,"{""isrc"": ""QM7282350558""}","{""spotify"": ""https://open.spotify.com/track/2wsBnqmoB5L40OOddHIKT0""}",https://api.spotify.com/v1/tracks/2wsBnqmoB5L40OOddHIKT0,2wsBnqmoB5L40OOddHIKT0,0,AM y PM,8,https://p.scdn.co/mp3-preview/cbba4ccb8b7277c33491af5ff8cef440675ccda4?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,6,track,spotify:track:2wsBnqmoB5L40OOddHIKT0
6pvQhpi3DJpo6OBf1QootJ,"[""3mXI2gpwWnNO9qbQG3n3EP""]",1,183040,0,"{""isrc"": ""MXF011900154""}","{""spotify"": ""https://open.spotify.com/track/2wwGmqiQTfr92XB7Lkx5i8""}",https://api.spotify.com/v1/tracks/2wwGmqiQTfr92XB7Lkx5i8,2wwGmqiQTfr92XB7Lkx5i8,0,Cariñito - Mexican Institute of Sound Mix,43,https://p.scdn.co/mp3-preview/76c632fe398f268f8f261fb79097e16e535803b5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2wwGmqiQTfr92XB7Lkx5i8
6FKP2O0oOvZlDkF0gyTjiJ,"[""7tYKF4w9nC0nq9CsPZTHyP""]",1,178000,1,"{""isrc"": ""USRC12202150""}","{""spotify"": ""https://open.spotify.com/track/2xZ0zfuDTv5LxLhEgD82PG""}",https://api.spotify.com/v1/tracks/2xZ0zfuDTv5LxLhEgD82PG,2xZ0zfuDTv5LxLhEgD82PG,0,Awkward,80,https://p.scdn.co/mp3-preview/27a40491f37e106a23ee1d127c984d996c277433?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,20,track,spotify:track:2xZ0zfuDTv5LxLhEgD82PG
0fuY5UnmF59L4xKeRSZFbm,"[""5oYHL2SijkMY52gKIhYJNb""]",1,260613,0,"{""isrc"": ""MXF140100129""}","{""spotify"": ""https://open.spotify.com/track/2xezpH0r1pT7kcx2TPNsZ0""}",https://api.spotify.com/v1/tracks/2xezpH0r1pT7kcx2TPNsZ0,2xezpH0r1pT7kcx2TPNsZ0,0,De la Noche a la Mañana,63,https://p.scdn.co/mp3-preview/56f82769cf055d4332533603c364143f682485c3?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2xezpH0r1pT7kcx2TPNsZ0
0HmmuTWVZl0oQoYTw7Tzej,"[""6Frmzzz7weyna8iagjQOCd""]",1,107218,1,"{""isrc"": ""ushm81847802""}","{""spotify"": ""https://open.spotify.com/track/2xnPKvJmDer74QjhITINGn""}",https://api.spotify.com/v1/tracks/2xnPKvJmDer74QjhITINGn,2xnPKvJmDer74QjhITINGn,0,Ayer,37,https://p.scdn.co/mp3-preview/c161571a09956b820f5ac74ff5775fb5f9906d69?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,6,track,spotify:track:2xnPKvJmDer74QjhITINGn
44cLix04JOwkepKq6nIUFL,"[""2hejA1Dkf8v8R0koF44FvW""]",1,180000,0,"{""isrc"": ""MXA0X2200049""}","{""spotify"": ""https://open.spotify.com/track/2y7e8XX4yosnlS8XXe6MFE""}",https://api.spotify.com/v1/tracks/2y7e8XX4yosnlS8XXe6MFE,2y7e8XX4yosnlS8XXe6MFE,0,Hagan Ruido,53,https://p.scdn.co/mp3-preview/2b27fbdc40ad82c9c5bc23a5b277cb195acff084?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,track,spotify:track:2y7e8XX4yosnlS8XXe6MFE
4JaFGe9FKcubMLP6YVzCYP,"[""2sSGPbdZJkaSE2AbcGOACx""]",1,157499,0,"{""isrc"": ""USAT22106879""}","{""spotify"": ""https://open.spotify.com/track/2y9xyQNtut1KeOHSSkuzik""}",https://api.spotify.com/v1/tracks/2y9xyQNtut1KeOHSSkuzik,2y9xyQNtut1KeOHSSkuzik,0,DÁKITI – Spotify Singles,52,https://p.scdn.co/mp3-preview/0d66a688c7ddc7b0cf7cb9c47e103033268ff982?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:2y9xyQNtut1KeOHSSkuzik
0gzZ8kGuKfDlVtBVmDLNJj,"[""3vV4Tf1iC8vEP9fLOLGUfP""]",1,249150,1,"{""isrc"": ""US7VG1706589""}","{""spotify"": ""https://open.spotify.com/track/2yvyvp3VItCHhMTEWYVh5K""}",https://api.spotify.com/v1/tracks/2yvyvp3VItCHhMTEWYVh5K,2yvyvp3VItCHhMTEWYVh5K,0,Barriobajeros,45,https://p.scdn.co/mp3-preview/cce4ec7a82b3aa7e552ebfcc415867144f3758c4?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,11,track,spotify:track:2yvyvp3VItCHhMTEWYVh5K
7zxW9wRNKndM4CUH9XeU1i,"[""4H3ePoFDdsl36QwB96jZzg""]",1,252000,1,"{""isrc"": ""US7VG1701884""}","{""spotify"": ""https://open.spotify.com/track/2zGl77tnAw9Q2YrmjYpy5i""}",https://api.spotify.com/v1/tracks/2zGl77tnAw9Q2YrmjYpy5i,2zGl77tnAw9Q2YrmjYpy5i,0,Déjala Volar,28,https://p.scdn.co/mp3-preview/bf218d4bed1b44c7503dc063fd688e5b46a78976?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,8,track,spotify:track:2zGl77tnAw9Q2YrmjYpy5i
68MBg9nXOdCbLD8ebxQWfw,"[""4r1ZDYKzPt3iIjuq8LbT6X""]",1,187213,1,"{""isrc"": ""MXUM72300249""}","{""spotify"": ""https://open.spotify.com/track/30l6fEFlxg4cqSkWr2T8Rf""}",https://api.spotify.com/v1/tracks/30l6fEFlxg4cqSkWr2T8Rf,30l6fEFlxg4cqSkWr2T8Rf,0,Vivir Es Soñar,0,https://p.scdn.co/mp3-preview/4e8e6038a3d1833076245f74f3bfa806d25e9cf8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,4,track,spotify:track:30l6fEFlxg4cqSkWr2T8Rf
7dlzGElxjGae4YC49CsLcE,"[""4r1ZDYKzPt3iIjuq8LbT6X""]",1,237453,1,"{""isrc"": ""MXUM72300792""}","{""spotify"": ""https://open.spotify.com/track/31to9V2JYareFfkoLQsEd6""}",https://api.spotify.com/v1/tracks/31to9V2JYareFfkoLQsEd6,31to9V2JYareFfkoLQsEd6,0,La Hora Es…,27,https://p.scdn.co/mp3-preview/1620b4e041b7a5373ffe85dcf04dc8e35ffa1f3e?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,13,track,spotify:track:31to9V2JYareFfkoLQsEd6
0pwnHJD1my6WUATRg69Eag,"[""1xOtUH3e7hrO0nJesm68Ea""]",1,131039,0,"{""isrc"": ""USASJ0800748""}","{""spotify"": ""https://open.spotify.com/track/32CYkcjOSCbiIoBeBheUx7""}",https://api.spotify.com/v1/tracks/32CYkcjOSCbiIoBeBheUx7,32CYkcjOSCbiIoBeBheUx7,0,Si Tu Boquita Fuera,55,https://p.scdn.co/mp3-preview/9eb2fa7fb8d13918fcbdbad8750b129fce7a76aa?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,7,track,spotify:track:32CYkcjOSCbiIoBeBheUx7
0Vp8jumrRYGxtWkCZgNswV,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,245857,0,"{""isrc"": ""QMDA62267316""}","{""spotify"": ""https://open.spotify.com/track/32pqQaloLXiFbgl1Kf81SU""}",https://api.spotify.com/v1/tracks/32pqQaloLXiFbgl1Kf81SU,32pqQaloLXiFbgl1Kf81SU,0,Bombas,63,https://p.scdn.co/mp3-preview/41c866d9d6a4ae7dd33ad4bc077422a1883728d6?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:32pqQaloLXiFbgl1Kf81SU
2asPHwYLmWPVhS0VA6Uu6N,"[""1iIxNEvPPmdFIIP0tdpw6G""]",1,169769,0,"{""isrc"": ""QM6DC1673405""}","{""spotify"": ""https://open.spotify.com/track/32wLxgQY6227VTkhZQaBor""}",https://api.spotify.com/v1/tracks/32wLxgQY6227VTkhZQaBor,32wLxgQY6227VTkhZQaBor,0,Una Lagrima y Un Recuerdo,59,https://p.scdn.co/mp3-preview/c38af3c90194fd54a22de49fa279200274b48cd2?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:32wLxgQY6227VTkhZQaBor
7vPZTR6HsfZt6diIrdWILI,"[""27Owkm4TGlMqb0BqaEt3PW""]",1,285306,1,"{""isrc"": ""USUL19800493""}","{""spotify"": ""https://open.spotify.com/track/3390Ama7VNT2nqEKy2jcoB""}",https://api.spotify.com/v1/tracks/3390Ama7VNT2nqEKy2jcoB,3390Ama7VNT2nqEKy2jcoB,0,Más Vale Cholo,49,https://p.scdn.co/mp3-preview/78b58b9afcd1217e9f6c5c1dec72ba1b52a3731b?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,7,track,spotify:track:3390Ama7VNT2nqEKy2jcoB
3yDU0fUW1GTcFfQ3yQOrNP,"[""2d9LRvQJnAXRijqIJDDs2K""]",1,151146,0,"{""isrc"": ""BRX6F2200014""}","{""spotify"": ""https://open.spotify.com/track/33Qhpncy05n4JydIFfy3N3""}",https://api.spotify.com/v1/tracks/33Qhpncy05n4JydIFfy3N3,33Qhpncy05n4JydIFfy3N3,0,Triunfo,18,https://p.scdn.co/mp3-preview/a9996836cf9bb3ef606140619eb06dc77e4fa86f?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:33Qhpncy05n4JydIFfy3N3
1cCAb1vN8uUsdfEylVmTLs,"[""6O2zJ0tId7g07yzHtX0yap""]",1,325506,1,"{""isrc"": ""USRC19401295""}","{""spotify"": ""https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD""}",https://api.spotify.com/v1/tracks/33ZXjLCpiINn8eQIDYEPTD,33ZXjLCpiINn8eQIDYEPTD,0,"Shook Ones, Pt. II",75,https://p.scdn.co/mp3-preview/197b3f33fe658cb05ca663c8a54511565fa2fb57?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,15,track,spotify:track:33ZXjLCpiINn8eQIDYEPTD
6QYD0sLnZNUviYe2iBL2c3,"[""1mcTU81TzQhprhouKaTkpq""]",1,197101,1,"{""isrc"": ""USSD12200700""}","{""spotify"": ""https://open.spotify.com/track/33cF8aTmGJ6TsEf23uqGIN""}",https://api.spotify.com/v1/tracks/33cF8aTmGJ6TsEf23uqGIN,33cF8aTmGJ6TsEf23uqGIN,0,LOKERA,85,https://p.scdn.co/mp3-preview/0ea468c739fe11aa2e0bfc9463332360b0d64cd7?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,18,track,spotify:track:33cF8aTmGJ6TsEf23uqGIN
58PUsfoBVRGgDyTo4Xympi,"[""1FCItwxfRieMGhR0eRxotU""]",1,225200,0,"{""isrc"": ""US7VG2056791""}","{""spotify"": ""https://open.spotify.com/track/33rsnrH0JDKiKBQ2SUxcmz""}",https://api.spotify.com/v1/tracks/33rsnrH0JDKiKBQ2SUxcmz,33rsnrH0JDKiKBQ2SUxcmz,0,Un Vato Como Yo,58,https://p.scdn.co/mp3-preview/c295e1322b1acf337836c5db8b0922fa58c261c3?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:33rsnrH0JDKiKBQ2SUxcmz
1qc0uWlaS1bswH57YVEZHU,"[""2hejA1Dkf8v8R0koF44FvW""]",1,240100,0,"{""isrc"": ""MXA0X2200002""}","{""spotify"": ""https://open.spotify.com/track/340OYprIslmjNCuJZKRjwn""}",https://api.spotify.com/v1/tracks/340OYprIslmjNCuJZKRjwn,340OYprIslmjNCuJZKRjwn,0,No Te Lo Voy a Negar (feat. HERNAN TREJO),64,https://p.scdn.co/mp3-preview/dbcc5251ef3f9ea4690f19dd8eafd0cea7a58c53?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:340OYprIslmjNCuJZKRjwn
6Kqm5aSp69hTaOHTx38hsD,"[""7tYKF4w9nC0nq9CsPZTHyP""]",1,181830,1,"{""isrc"": ""USRC12203632""}","{""spotify"": ""https://open.spotify.com/track/34ZAzO78a5DAVNrYIGWcPm""}",https://api.spotify.com/v1/tracks/34ZAzO78a5DAVNrYIGWcPm,34ZAzO78a5DAVNrYIGWcPm,0,Shirt,89,https://p.scdn.co/mp3-preview/6d00669f3b7ff1522bade238a4875a8f4519a852?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:34ZAzO78a5DAVNrYIGWcPm
5tEe1EwA2IOzNrYiy2eFT6,"[""2N2aJ1SXQxMkhHD8C6fhYD""]",1,200116,1,"{""isrc"": ""MX3601900001""}","{""spotify"": ""https://open.spotify.com/track/34tjVFScQh1ppmiAYGGq32""}",https://api.spotify.com/v1/tracks/34tjVFScQh1ppmiAYGGq32,34tjVFScQh1ppmiAYGGq32,0,Tío Rico,62,https://p.scdn.co/mp3-preview/265fb6f2f1f8f6f0346d10ca8f426ce95c2539c3?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:34tjVFScQh1ppmiAYGGq32
2XvDnpebvUFa49NKpPvakc,"[""2hejA1Dkf8v8R0koF44FvW""]",1,207000,1,"{""isrc"": ""TCADE1735935""}","{""spotify"": ""https://open.spotify.com/track/35FaiHAxYcrMmGzRDnmjWo""}",https://api.spotify.com/v1/tracks/35FaiHAxYcrMmGzRDnmjWo,35FaiHAxYcrMmGzRDnmjWo,0,El Humo Llama,57,https://p.scdn.co/mp3-preview/43427db7c6b6787599ed4b92f26d3b6ff4378e1d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:35FaiHAxYcrMmGzRDnmjWo
2kGTwHezbLOPc7wK5YLVL7,"[""1FCItwxfRieMGhR0eRxotU""]",1,231800,0,"{""isrc"": ""QZW9K2267241""}","{""spotify"": ""https://open.spotify.com/track/35iw0CnuKh4yXadToOBA2h""}",https://api.spotify.com/v1/tracks/35iw0CnuKh4yXadToOBA2h,35iw0CnuKh4yXadToOBA2h,0,Drip,44,https://p.scdn.co/mp3-preview/550c972608107c0dad7784deee2c61e767e4d404?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,4,track,spotify:track:35iw0CnuKh4yXadToOBA2h
71OOY6O8tNRJNxTW4y3gGy,"[""3vV4Tf1iC8vEP9fLOLGUfP""]",1,426263,1,"{""isrc"": ""QZGLS2011999""}","{""spotify"": ""https://open.spotify.com/track/35sqJdcKm7CqRSb8P29UxR""}",https://api.spotify.com/v1/tracks/35sqJdcKm7CqRSb8P29UxR,35sqJdcKm7CqRSb8P29UxR,0,Haces Mal - Dr Zupreeme Remix,19,https://p.scdn.co/mp3-preview/8e9b2be6e6d392452b9e01de41688abf309dd9f4?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,6,track,spotify:track:35sqJdcKm7CqRSb8P29UxR
6Md2vrD9ioekgr6GmzF5ce,"[""1FCItwxfRieMGhR0eRxotU""]",1,297000,1,"{""isrc"": ""QZHZ52097950""}","{""spotify"": ""https://open.spotify.com/track/360mOrU0yolwXKY8z2uEaE""}",https://api.spotify.com/v1/tracks/360mOrU0yolwXKY8z2uEaE,360mOrU0yolwXKY8z2uEaE,0,Cállese,48,https://p.scdn.co/mp3-preview/b770afa8c112945c9bcd7439b41daa131855624b?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,17,track,spotify:track:360mOrU0yolwXKY8z2uEaE
6DBSL2wSLwqvbpBsgSyBKF,"[""66RfYVdftqnuHRicyClgL0""]",1,251332,1,"{""isrc"": ""QM6MZ2227321""}","{""spotify"": ""https://open.spotify.com/track/36RWmakjeDhCWhoMgjWz50""}",https://api.spotify.com/v1/tracks/36RWmakjeDhCWhoMgjWz50,36RWmakjeDhCWhoMgjWz50,0,Hipocresía,52,https://p.scdn.co/mp3-preview/b8602588e5b9bfe57e99ceb0e23e7c6e8fe70ca5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,13,track,spotify:track:36RWmakjeDhCWhoMgjWz50
7vwAHNmOb341jyF7FcLOU5,"[""3fo4UvMNzZUCFS90Roh5iK""]",1,244960,1,"{""isrc"": ""MXUM72300434""}","{""spotify"": ""https://open.spotify.com/track/36RhLSlyFMKFq0I7X23sx5""}",https://api.spotify.com/v1/tracks/36RhLSlyFMKFq0I7X23sx5,36RhLSlyFMKFq0I7X23sx5,0,"Pa' Mis Doggs - Aczino, Serko Fu Remix",26,https://p.scdn.co/mp3-preview/042683c46230a0cc615d0fc7134231c41f881368?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,13,track,spotify:track:36RhLSlyFMKFq0I7X23sx5
