external_urls,href,id,name,type,uri
"{""spotify"": ""https://open.spotify.com/artist/4oVcPiYDvfGxamTzwvnKtp""}",https://api.spotify.com/v1/artists/4oVcPiYDvfGxamTzwvnKtp,4oVcPiYDvfGxamTzwvnKtp,Mala Fe,artist,spotify:artist:4oVcPiYDvfGxamTzwvnKtp
"{""spotify"": ""https://open.spotify.com/artist/4puAp107dCehraE47QXVQX""}",https://api.spotify.com/v1/artists/4puAp107dCehraE47QXVQX,4puAp107dCehraE47QXVQX,C.R.O,artist,spotify:artist:4puAp107dCehraE47QXVQX
"{""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}",https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X,4q3ewBCX7sLwd24euuV69X,Bad Bunny,artist,spotify:artist:4q3ewBCX7sLwd24euuV69X
"{""spotify"": ""https://open.spotify.com/artist/4r1ZDYKzPt3iIjuq8LbT6X""}",https://api.spotify.com/v1/artists/4r1ZDYKzPt3iIjuq8LbT6X,4r1ZDYKzPt3iIjuq8LbT6X,Aczino,artist,spotify:artist:4r1ZDYKzPt3iIjuq8LbT6X
"{""spotify"": ""https://open.spotify.com/artist/4sb7rZNN93BSS6Gqgepo4v""}",https://api.spotify.com/v1/artists/4sb7rZNN93BSS6Gqgepo4v,4sb7rZNN93BSS6Gqgepo4v,Too $hort,artist,spotify:artist:4sb7rZNN93BSS6Gqgepo4v
"{""spotify"": ""https://open.spotify.com/artist/4ssUf5gLb1GBLxi1BhPrVt""}",https://api.spotify.com/v1/artists/4ssUf5gLb1GBLxi1BhPrVt,4ssUf5gLb1GBLxi1BhPrVt,Jorge Drexler,artist,spotify:artist:4ssUf5gLb1GBLxi1BhPrVt
"{""spotify"": ""https://open.spotify.com/artist/4tXFiCOQKSg5avRjHnYJAb""}",https://api.spotify.com/v1/artists/4tXFiCOQKSg5avRjHnYJAb,4tXFiCOQKSg5avRjHnYJAb,Profeta Yao Yao,artist,spotify:artist:4tXFiCOQKSg5avRjHnYJAb
"{""spotify"": ""https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9Yp""}",https://api.spotify.com/v1/artists/4tm8CEdm4pkQsEh4jIr9Yp,4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,artist,spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp
"{""spotify"": ""https://open.spotify.com/artist/4uqzzJg3ww5eH7IgGV7DMT""}",https://api.spotify.com/v1/artists/4uqzzJg3ww5eH7IgGV7DMT,4uqzzJg3ww5eH7IgGV7DMT,Bunbury,artist,spotify:artist:4uqzzJg3ww5eH7IgGV7DMT
"{""spotify"": ""https://open.spotify.com/artist/4x65cIPX0RvYoK1zmQgQXH""}",https://api.spotify.com/v1/artists/4x65cIPX0RvYoK1zmQgQXH,4x65cIPX0RvYoK1zmQgQXH,D. Krugga,artist,spotify:artist:4x65cIPX0RvYoK1zmQgQXH
"{""spotify"": ""https://open.spotify.com/artist/51pVYU9oIKHUb72Y0v8iVV""}",https://api.spotify.com/v1/artists/51pVYU9oIKHUb72Y0v8iVV,51pVYU9oIKHUb72Y0v8iVV,Danny Felix,artist,spotify:artist:51pVYU9oIKHUb72Y0v8iVV
"{""spotify"": ""https://open.spotify.com/artist/51yyeVxyvecgePAWXmeLUE""}",https://api.spotify.com/v1/artists/51yyeVxyvecgePAWXmeLUE,51yyeVxyvecgePAWXmeLUE,"Daniel, Me Estás Matando",artist,spotify:artist:51yyeVxyvecgePAWXmeLUE
"{""spotify"": ""https://open.spotify.com/artist/52QQ2BADyRwXsS8uqLu2Hl""}",https://api.spotify.com/v1/artists/52QQ2BADyRwXsS8uqLu2Hl,52QQ2BADyRwXsS8uqLu2Hl,T-Killa,artist,spotify:artist:52QQ2BADyRwXsS8uqLu2Hl
"{""spotify"": ""https://open.spotify.com/artist/52iwsT98xCoGgiGntTiR7K""}",https://api.spotify.com/v1/artists/52iwsT98xCoGgiGntTiR7K,52iwsT98xCoGgiGntTiR7K,Quevedo,artist,spotify:artist:52iwsT98xCoGgiGntTiR7K
"{""spotify"": ""https://open.spotify.com/artist/535ap2f16rTOKTMPTkvbGB""}",https://api.spotify.com/v1/artists/535ap2f16rTOKTMPTkvbGB,535ap2f16rTOKTMPTkvbGB,Los Buitres De Culiacan Sinaloa,artist,spotify:artist:535ap2f16rTOKTMPTkvbGB
"{""spotify"": ""https://open.spotify.com/artist/54P0u0BOmRdmtEVPgcoZy0""}",https://api.spotify.com/v1/artists/54P0u0BOmRdmtEVPgcoZy0,54P0u0BOmRdmtEVPgcoZy0,Golden Ganga,artist,spotify:artist:54P0u0BOmRdmtEVPgcoZy0
"{""spotify"": ""https://open.spotify.com/artist/59Ih0XIAzMXq7Yf9ny3u5t""}",https://api.spotify.com/v1/artists/59Ih0XIAzMXq7Yf9ny3u5t,59Ih0XIAzMXq7Yf9ny3u5t,El Chapo De Sinaloa,artist,spotify:artist:59Ih0XIAzMXq7Yf9ny3u5t
"{""spotify"": ""https://open.spotify.com/artist/59XuCTeNNS0fVgBrFoPNfG""}",https://api.spotify.com/v1/artists/59XuCTeNNS0fVgBrFoPNfG,59XuCTeNNS0fVgBrFoPNfG,Santa Estilo,artist,spotify:artist:59XuCTeNNS0fVgBrFoPNfG
"{""spotify"": ""https://open.spotify.com/artist/5B2xy7HiCuwck4fIJbLKcQ""}",https://api.spotify.com/v1/artists/5B2xy7HiCuwck4fIJbLKcQ,5B2xy7HiCuwck4fIJbLKcQ,Zaeg,artist,spotify:artist:5B2xy7HiCuwck4fIJbLKcQ
"{""spotify"": ""https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5""}",https://api.spotify.com/v1/artists/5B6H1Dq77AV1LZWrbNsuH5,5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,artist,spotify:artist:5B6H1Dq77AV1LZWrbNsuH5
"{""spotify"": ""https://open.spotify.com/artist/5ET6v0l25osw5BzztPsMvD""}",https://api.spotify.com/v1/artists/5ET6v0l25osw5BzztPsMvD,5ET6v0l25osw5BzztPsMvD,Muelas De Gallo,artist,spotify:artist:5ET6v0l25osw5BzztPsMvD
"{""spotify"": ""https://open.spotify.com/artist/5FJ0JzZcNCGhquRX2zPmbL""}",https://api.spotify.com/v1/artists/5FJ0JzZcNCGhquRX2zPmbL,5FJ0JzZcNCGhquRX2zPmbL,Ervin River,artist,spotify:artist:5FJ0JzZcNCGhquRX2zPmbL
"{""spotify"": ""https://open.spotify.com/artist/5GcWBUX00IPuWVGMIRK1sS""}",https://api.spotify.com/v1/artists/5GcWBUX00IPuWVGMIRK1sS,5GcWBUX00IPuWVGMIRK1sS,Residente,artist,spotify:artist:5GcWBUX00IPuWVGMIRK1sS
"{""spotify"": ""https://open.spotify.com/artist/5HSROvpnFBzRENwjZ30RNx""}",https://api.spotify.com/v1/artists/5HSROvpnFBzRENwjZ30RNx,5HSROvpnFBzRENwjZ30RNx,Turek Hem,artist,spotify:artist:5HSROvpnFBzRENwjZ30RNx
"{""spotify"": ""https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m""}",https://api.spotify.com/v1/artists/5IcR3N7QB1j6KBL8eImZ8m,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,artist,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m
"{""spotify"": ""https://open.spotify.com/artist/5IfJHO9jIE1GVuC517P3nr""}",https://api.spotify.com/v1/artists/5IfJHO9jIE1GVuC517P3nr,5IfJHO9jIE1GVuC517P3nr,Jaz Dhami,artist,spotify:artist:5IfJHO9jIE1GVuC517P3nr
"{""spotify"": ""https://open.spotify.com/artist/5IxU70PZhE8uqCBOGHZHgJ""}",https://api.spotify.com/v1/artists/5IxU70PZhE8uqCBOGHZHgJ,5IxU70PZhE8uqCBOGHZHgJ,Pipo Ti,artist,spotify:artist:5IxU70PZhE8uqCBOGHZHgJ
"{""spotify"": ""https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr""}",https://api.spotify.com/v1/artists/5J7rXWjtn5HzUkJ4Jet8Fr,5J7rXWjtn5HzUkJ4Jet8Fr,Alvaro Diaz,artist,spotify:artist:5J7rXWjtn5HzUkJ4Jet8Fr
"{""spotify"": ""https://open.spotify.com/artist/5KBPxIED8ejHkvhs4KCzyS""}",https://api.spotify.com/v1/artists/5KBPxIED8ejHkvhs4KCzyS,5KBPxIED8ejHkvhs4KCzyS,Granuja,artist,spotify:artist:5KBPxIED8ejHkvhs4KCzyS
"{""spotify"": ""https://open.spotify.com/artist/5LSBA1VYe9Vvxute4ZCaZQ""}",https://api.spotify.com/v1/artists/5LSBA1VYe9Vvxute4ZCaZQ,5LSBA1VYe9Vvxute4ZCaZQ,Lil Wacho,artist,spotify:artist:5LSBA1VYe9Vvxute4ZCaZQ
"{""spotify"": ""https://open.spotify.com/artist/5MRMYpdAWZawm3ivBeWvdK""}",https://api.spotify.com/v1/artists/5MRMYpdAWZawm3ivBeWvdK,5MRMYpdAWZawm3ivBeWvdK,Teeam Revolver,artist,spotify:artist:5MRMYpdAWZawm3ivBeWvdK
"{""spotify"": ""https://open.spotify.com/artist/5MXYahhPr1eCiu7GvquaZi""}",https://api.spotify.com/v1/artists/5MXYahhPr1eCiu7GvquaZi,5MXYahhPr1eCiu7GvquaZi,Los Herederos De Nonoava Chihuahua,artist,spotify:artist:5MXYahhPr1eCiu7GvquaZi
"{""spotify"": ""https://open.spotify.com/artist/5Q8NEHGX70m1kkojbtm8wa""}",https://api.spotify.com/v1/artists/5Q8NEHGX70m1kkojbtm8wa,5Q8NEHGX70m1kkojbtm8wa,Ibeyi,artist,spotify:artist:5Q8NEHGX70m1kkojbtm8wa
"{""spotify"": ""https://open.spotify.com/artist/5TYxZTjIPqKM8K8NuP9woO""}",https://api.spotify.com/v1/artists/5TYxZTjIPqKM8K8NuP9woO,5TYxZTjIPqKM8K8NuP9woO,C. Tangana,artist,spotify:artist:5TYxZTjIPqKM8K8NuP9woO
"{""spotify"": ""https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e""}",https://api.spotify.com/v1/artists/5XJDexmWFLWOkjOEjOVX3e,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,artist,spotify:artist:5XJDexmWFLWOkjOEjOVX3e
"{""spotify"": ""https://open.spotify.com/artist/5XsWrYhwadPBjW20qYbdZg""}",https://api.spotify.com/v1/artists/5XsWrYhwadPBjW20qYbdZg,5XsWrYhwadPBjW20qYbdZg,Moderatto,artist,spotify:artist:5XsWrYhwadPBjW20qYbdZg
"{""spotify"": ""https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6""}",https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,artist,spotify:artist:5YGY8feqx7naU7z4HrwZM6
"{""spotify"": ""https://open.spotify.com/artist/5YO3yQx97KLLE9zJYa4jaU""}",https://api.spotify.com/v1/artists/5YO3yQx97KLLE9zJYa4jaU,5YO3yQx97KLLE9zJYa4jaU,Rxnde Akozta,artist,spotify:artist:5YO3yQx97KLLE9zJYa4jaU
"{""spotify"": ""https://open.spotify.com/artist/5ZFEiJL7RrUvHPM98RSolq""}",https://api.spotify.com/v1/artists/5ZFEiJL7RrUvHPM98RSolq,5ZFEiJL7RrUvHPM98RSolq,Mantequilloso,artist,spotify:artist:5ZFEiJL7RrUvHPM98RSolq
"{""spotify"": ""https://open.spotify.com/artist/5ZNxiPcbKgaNcBrERMpqeu""}",https://api.spotify.com/v1/artists/5ZNxiPcbKgaNcBrERMpqeu,5ZNxiPcbKgaNcBrERMpqeu,Mägo de Oz,artist,spotify:artist:5ZNxiPcbKgaNcBrERMpqeu
"{""spotify"": ""https://open.spotify.com/artist/5ZZsFnpO7frU8h5xH1wtjT""}",https://api.spotify.com/v1/artists/5ZZsFnpO7frU8h5xH1wtjT,5ZZsFnpO7frU8h5xH1wtjT,Saint Levant,artist,spotify:artist:5ZZsFnpO7frU8h5xH1wtjT
"{""spotify"": ""https://open.spotify.com/artist/5absue45Q798sotcg1d0FD""}",https://api.spotify.com/v1/artists/5absue45Q798sotcg1d0FD,5absue45Q798sotcg1d0FD,Jarabe kidd,artist,spotify:artist:5absue45Q798sotcg1d0FD
"{""spotify"": ""https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL""}",https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,artist,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL
"{""spotify"": ""https://open.spotify.com/artist/5eIRbSES1yeGSBuqZ4xvuD""}",https://api.spotify.com/v1/artists/5eIRbSES1yeGSBuqZ4xvuD,5eIRbSES1yeGSBuqZ4xvuD,Pekeño 77,artist,spotify:artist:5eIRbSES1yeGSBuqZ4xvuD
"{""spotify"": ""https://open.spotify.com/artist/5fEXlQQjFkAH2xuBUGxOTw""}",https://api.spotify.com/v1/artists/5fEXlQQjFkAH2xuBUGxOTw,5fEXlQQjFkAH2xuBUGxOTw,El Ezequiel,artist,spotify:artist:5fEXlQQjFkAH2xuBUGxOTw
"{""spotify"": ""https://open.spotify.com/artist/5hWRNIwMHTJ09SjdOVoEwl""}",https://api.spotify.com/v1/artists/5hWRNIwMHTJ09SjdOVoEwl,5hWRNIwMHTJ09SjdOVoEwl,Opium G,artist,spotify:artist:5hWRNIwMHTJ09SjdOVoEwl
"{""spotify"": ""https://open.spotify.com/artist/5hdhHgpxyniooUiQVaPxQ0""}",https://api.spotify.com/v1/artists/5hdhHgpxyniooUiQVaPxQ0,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,artist,spotify:artist:5hdhHgpxyniooUiQVaPxQ0
"{""spotify"": ""https://open.spotify.com/artist/5j9R5dTGerKvdXopZnfJh9""}",https://api.spotify.com/v1/artists/5j9R5dTGerKvdXopZnfJh9,5j9R5dTGerKvdXopZnfJh9,Ramon Ayala Y Sus Bravos Del Norte,artist,spotify:artist:5j9R5dTGerKvdXopZnfJh9
"{""spotify"": ""https://open.spotify.com/artist/5jqthxfFYopjmVQ2ZI4fK1""}",https://api.spotify.com/v1/artists/5jqthxfFYopjmVQ2ZI4fK1,5jqthxfFYopjmVQ2ZI4fK1,El Perro Gamboa,artist,spotify:artist:5jqthxfFYopjmVQ2ZI4fK1
"{""spotify"": ""https://open.spotify.com/artist/5lYeiQxUTcGKVgAuTqbTeL""}",https://api.spotify.com/v1/artists/5lYeiQxUTcGKVgAuTqbTeL,5lYeiQxUTcGKVgAuTqbTeL,Charles Ans,artist,spotify:artist:5lYeiQxUTcGKVgAuTqbTeL
"{""spotify"": ""https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb""}",https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,artist,spotify:artist:5me0Irg2ANcsgc93uaYrpb
"{""spotify"": ""https://open.spotify.com/artist/5nbu0z9YPCdLMUr4OsiQ9w""}",https://api.spotify.com/v1/artists/5nbu0z9YPCdLMUr4OsiQ9w,5nbu0z9YPCdLMUr4OsiQ9w,Chamin Correa,artist,spotify:artist:5nbu0z9YPCdLMUr4OsiQ9w
"{""spotify"": ""https://open.spotify.com/artist/5oYHL2SijkMY52gKIhYJNb""}",https://api.spotify.com/v1/artists/5oYHL2SijkMY52gKIhYJNb,5oYHL2SijkMY52gKIhYJNb,Elefante,artist,spotify:artist:5oYHL2SijkMY52gKIhYJNb
"{""spotify"": ""https://open.spotify.com/artist/5pIapcAHb6WV4fUjfQchMf""}",https://api.spotify.com/v1/artists/5pIapcAHb6WV4fUjfQchMf,5pIapcAHb6WV4fUjfQchMf,Sharif,artist,spotify:artist:5pIapcAHb6WV4fUjfQchMf
"{""spotify"": ""https://open.spotify.com/artist/5pR3pEU0bCMZhhAzag3DUz""}",https://api.spotify.com/v1/artists/5pR3pEU0bCMZhhAzag3DUz,5pR3pEU0bCMZhhAzag3DUz,Mike Diaz,artist,spotify:artist:5pR3pEU0bCMZhhAzag3DUz
"{""spotify"": ""https://open.spotify.com/artist/5urer15JPbCELf17LVia7w""}",https://api.spotify.com/v1/artists/5urer15JPbCELf17LVia7w,5urer15JPbCELf17LVia7w,Doctor Destino,artist,spotify:artist:5urer15JPbCELf17LVia7w
"{""spotify"": ""https://open.spotify.com/artist/5zS5vwSbu6RgEsXctO8USx""}",https://api.spotify.com/v1/artists/5zS5vwSbu6RgEsXctO8USx,5zS5vwSbu6RgEsXctO8USx,Young Joshua,artist,spotify:artist:5zS5vwSbu6RgEsXctO8USx
"{""spotify"": ""https://open.spotify.com/artist/5zdoqaDKWhHtlFhoqfEn9N""}",https://api.spotify.com/v1/artists/5zdoqaDKWhHtlFhoqfEn9N,5zdoqaDKWhHtlFhoqfEn9N,Mr. Pimp Music,artist,spotify:artist:5zdoqaDKWhHtlFhoqfEn9N
"{""spotify"": ""https://open.spotify.com/artist/60nua3AsVSfADZtg5Hdz3W""}",https://api.spotify.com/v1/artists/60nua3AsVSfADZtg5Hdz3W,60nua3AsVSfADZtg5Hdz3W,La Mosca Tse-Tse,artist,spotify:artist:60nua3AsVSfADZtg5Hdz3W
"{""spotify"": ""https://open.spotify.com/artist/628gUkswCfCS1hIOOHmIpK""}",https://api.spotify.com/v1/artists/628gUkswCfCS1hIOOHmIpK,628gUkswCfCS1hIOOHmIpK,Control Machete,artist,spotify:artist:628gUkswCfCS1hIOOHmIpK
"{""spotify"": ""https://open.spotify.com/artist/645xd9cHiiLqqehoLzLMDR""}",https://api.spotify.com/v1/artists/645xd9cHiiLqqehoLzLMDR,645xd9cHiiLqqehoLzLMDR,Adan Cruz,artist,spotify:artist:645xd9cHiiLqqehoLzLMDR
"{""spotify"": ""https://open.spotify.com/artist/64nFaKmjOQzEtTqYKTF4Fd""}",https://api.spotify.com/v1/artists/64nFaKmjOQzEtTqYKTF4Fd,64nFaKmjOQzEtTqYKTF4Fd,Kris Kilos,artist,spotify:artist:64nFaKmjOQzEtTqYKTF4Fd
"{""spotify"": ""https://open.spotify.com/artist/66ArjpKRgw8vYBf9yhktto""}",https://api.spotify.com/v1/artists/66ArjpKRgw8vYBf9yhktto,66ArjpKRgw8vYBf9yhktto,Nach,artist,spotify:artist:66ArjpKRgw8vYBf9yhktto
"{""spotify"": ""https://open.spotify.com/artist/66RfYVdftqnuHRicyClgL0""}",https://api.spotify.com/v1/artists/66RfYVdftqnuHRicyClgL0,66RfYVdftqnuHRicyClgL0,Dharius,artist,spotify:artist:66RfYVdftqnuHRicyClgL0
"{""spotify"": ""https://open.spotify.com/artist/67CKA8fRCdi0tt6q6IR0JG""}",https://api.spotify.com/v1/artists/67CKA8fRCdi0tt6q6IR0JG,67CKA8fRCdi0tt6q6IR0JG,Anestesia,artist,spotify:artist:67CKA8fRCdi0tt6q6IR0JG
"{""spotify"": ""https://open.spotify.com/artist/68NSIffeHW7RUxsOC451fO""}",https://api.spotify.com/v1/artists/68NSIffeHW7RUxsOC451fO,68NSIffeHW7RUxsOC451fO,Mariachi Real De San Diego,artist,spotify:artist:68NSIffeHW7RUxsOC451fO
"{""spotify"": ""https://open.spotify.com/artist/6AcOTCYBMvjKYy4zms0kaC""}",https://api.spotify.com/v1/artists/6AcOTCYBMvjKYy4zms0kaC,6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,artist,spotify:artist:6AcOTCYBMvjKYy4zms0kaC
"{""spotify"": ""https://open.spotify.com/artist/6CJ0EnASyencrooPZNBpaB""}",https://api.spotify.com/v1/artists/6CJ0EnASyencrooPZNBpaB,6CJ0EnASyencrooPZNBpaB,Tankeone,artist,spotify:artist:6CJ0EnASyencrooPZNBpaB
"{""spotify"": ""https://open.spotify.com/artist/6CQF2JGNKGP5WTAntC9Rc6""}",https://api.spotify.com/v1/artists/6CQF2JGNKGP5WTAntC9Rc6,6CQF2JGNKGP5WTAntC9Rc6,Kid Dee,artist,spotify:artist:6CQF2JGNKGP5WTAntC9Rc6
"{""spotify"": ""https://open.spotify.com/artist/6CXMmTckIVMgPu5wRX1ECI""}",https://api.spotify.com/v1/artists/6CXMmTckIVMgPu5wRX1ECI,6CXMmTckIVMgPu5wRX1ECI,La Loquera,artist,spotify:artist:6CXMmTckIVMgPu5wRX1ECI
"{""spotify"": ""https://open.spotify.com/artist/6Dcufc8lKB2eVG5JKnT5fZ""}",https://api.spotify.com/v1/artists/6Dcufc8lKB2eVG5JKnT5fZ,6Dcufc8lKB2eVG5JKnT5fZ,Vel Nine,artist,spotify:artist:6Dcufc8lKB2eVG5JKnT5fZ
"{""spotify"": ""https://open.spotify.com/artist/6DjBv6gyR1HLsvwGUOD5V9""}",https://api.spotify.com/v1/artists/6DjBv6gyR1HLsvwGUOD5V9,6DjBv6gyR1HLsvwGUOD5V9,TREN LOKOTE,artist,spotify:artist:6DjBv6gyR1HLsvwGUOD5V9
"{""spotify"": ""https://open.spotify.com/artist/6Frmzzz7weyna8iagjQOCd""}",https://api.spotify.com/v1/artists/6Frmzzz7weyna8iagjQOCd,6Frmzzz7weyna8iagjQOCd,Fosa Común,artist,spotify:artist:6Frmzzz7weyna8iagjQOCd
"{""spotify"": ""https://open.spotify.com/artist/6HnHBbeScFiQKXt3sUQA3Z""}",https://api.spotify.com/v1/artists/6HnHBbeScFiQKXt3sUQA3Z,6HnHBbeScFiQKXt3sUQA3Z,Eydie Gormé,artist,spotify:artist:6HnHBbeScFiQKXt3sUQA3Z
"{""spotify"": ""https://open.spotify.com/artist/6IE6z7DcZIT4Ml3Fh5Ivch""}",https://api.spotify.com/v1/artists/6IE6z7DcZIT4Ml3Fh5Ivch,6IE6z7DcZIT4Ml3Fh5Ivch,Selena,artist,spotify:artist:6IE6z7DcZIT4Ml3Fh5Ivch
"{""spotify"": ""https://open.spotify.com/artist/6IdtcAwaNVAggwd6sCKgTI""}",https://api.spotify.com/v1/artists/6IdtcAwaNVAggwd6sCKgTI,6IdtcAwaNVAggwd6sCKgTI,Zoé,artist,spotify:artist:6IdtcAwaNVAggwd6sCKgTI
"{""spotify"": ""https://open.spotify.com/artist/6JAxeQXL5JSyAbTcFPWny0""}",https://api.spotify.com/v1/artists/6JAxeQXL5JSyAbTcFPWny0,6JAxeQXL5JSyAbTcFPWny0,Vandalic,artist,spotify:artist:6JAxeQXL5JSyAbTcFPWny0
"{""spotify"": ""https://open.spotify.com/artist/6JG2QQcaQBzinELNvu9PRk""}",https://api.spotify.com/v1/artists/6JG2QQcaQBzinELNvu9PRk,6JG2QQcaQBzinELNvu9PRk,Bipo Montana,artist,spotify:artist:6JG2QQcaQBzinELNvu9PRk
"{""spotify"": ""https://open.spotify.com/artist/6JvU33PZ8MtZyeFTESr09O""}",https://api.spotify.com/v1/artists/6JvU33PZ8MtZyeFTESr09O,6JvU33PZ8MtZyeFTESr09O,Kap G,artist,spotify:artist:6JvU33PZ8MtZyeFTESr09O
"{""spotify"": ""https://open.spotify.com/artist/6KH83UCF9zwNaBi4IIJnjE""}",https://api.spotify.com/v1/artists/6KH83UCF9zwNaBi4IIJnjE,6KH83UCF9zwNaBi4IIJnjE,Poofer,artist,spotify:artist:6KH83UCF9zwNaBi4IIJnjE
"{""spotify"": ""https://open.spotify.com/artist/6L3x3if9RVimruryD9LoFb""}",https://api.spotify.com/v1/artists/6L3x3if9RVimruryD9LoFb,6L3x3if9RVimruryD9LoFb,King Lil G,artist,spotify:artist:6L3x3if9RVimruryD9LoFb
"{""spotify"": ""https://open.spotify.com/artist/6L8yEVFZqTkzA7ccfu2i1I""}",https://api.spotify.com/v1/artists/6L8yEVFZqTkzA7ccfu2i1I,6L8yEVFZqTkzA7ccfu2i1I,Outdream,artist,spotify:artist:6L8yEVFZqTkzA7ccfu2i1I
"{""spotify"": ""https://open.spotify.com/artist/6MB0O7jOsJ1OrkPAIlK3l2""}",https://api.spotify.com/v1/artists/6MB0O7jOsJ1OrkPAIlK3l2,6MB0O7jOsJ1OrkPAIlK3l2,Trainer,artist,spotify:artist:6MB0O7jOsJ1OrkPAIlK3l2
"{""spotify"": ""https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb""}",https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb,6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,artist,spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb
"{""spotify"": ""https://open.spotify.com/artist/6O2zJ0tId7g07yzHtX0yap""}",https://api.spotify.com/v1/artists/6O2zJ0tId7g07yzHtX0yap,6O2zJ0tId7g07yzHtX0yap,Mobb Deep,artist,spotify:artist:6O2zJ0tId7g07yzHtX0yap
"{""spotify"": ""https://open.spotify.com/artist/6OBGbSaBUvQtk9wpQfDbOE""}",https://api.spotify.com/v1/artists/6OBGbSaBUvQtk9wpQfDbOE,6OBGbSaBUvQtk9wpQfDbOE,Kevin Kaarl,artist,spotify:artist:6OBGbSaBUvQtk9wpQfDbOE
"{""spotify"": ""https://open.spotify.com/artist/6PERJZF7wohA034PAxDK0b""}",https://api.spotify.com/v1/artists/6PERJZF7wohA034PAxDK0b,6PERJZF7wohA034PAxDK0b,Neo Beats,artist,spotify:artist:6PERJZF7wohA034PAxDK0b
"{""spotify"": ""https://open.spotify.com/artist/6PH3FLQAxtqYy46Zv08bpV""}",https://api.spotify.com/v1/artists/6PH3FLQAxtqYy46Zv08bpV,6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,artist,spotify:artist:6PH3FLQAxtqYy46Zv08bpV
"{""spotify"": ""https://open.spotify.com/artist/6Sbl0NT50roqWvy746MfVf""}",https://api.spotify.com/v1/artists/6Sbl0NT50roqWvy746MfVf,6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,artist,spotify:artist:6Sbl0NT50roqWvy746MfVf
"{""spotify"": ""https://open.spotify.com/artist/6SieRqFFrctmBLKcpq9Qx7""}",https://api.spotify.com/v1/artists/6SieRqFFrctmBLKcpq9Qx7,6SieRqFFrctmBLKcpq9Qx7,La Plaga,artist,spotify:artist:6SieRqFFrctmBLKcpq9Qx7
"{""spotify"": ""https://open.spotify.com/artist/6TsSBSisvQYCupsHmXe1iK""}",https://api.spotify.com/v1/artists/6TsSBSisvQYCupsHmXe1iK,6TsSBSisvQYCupsHmXe1iK,URCHN,artist,spotify:artist:6TsSBSisvQYCupsHmXe1iK
"{""spotify"": ""https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7""}",https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7,6U3ybJ9UHNKEdsH7ktGBZ7,JID,artist,spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7
"{""spotify"": ""https://open.spotify.com/artist/6UBA15slIuadJ8h2lPRPos""}",https://api.spotify.com/v1/artists/6UBA15slIuadJ8h2lPRPos,6UBA15slIuadJ8h2lPRPos,Tech N9ne,artist,spotify:artist:6UBA15slIuadJ8h2lPRPos
"{""spotify"": ""https://open.spotify.com/artist/6UO0OmWRTSoZCTmbpHRf91""}",https://api.spotify.com/v1/artists/6UO0OmWRTSoZCTmbpHRf91,6UO0OmWRTSoZCTmbpHRf91,Castellano,artist,spotify:artist:6UO0OmWRTSoZCTmbpHRf91
"{""spotify"": ""https://open.spotify.com/artist/6UWkI7vTvVxm414XiKR8F7""}",https://api.spotify.com/v1/artists/6UWkI7vTvVxm414XiKR8F7,6UWkI7vTvVxm414XiKR8F7,Aida Rojo,artist,spotify:artist:6UWkI7vTvVxm414XiKR8F7
